PaperId,Title,Year,Abstract,DOI
0c5a6378-d8e8-4ae4-b691-ae1615dc8f1e,Realizing origami mechanisms from metal sheets,2017,"Consideration of a product's manufacturability is a vital aspect of product design. When considering manufacturability of panels for origami-adapted products, there are tradeoffs between panel design approaches as well as thicknessaccommodation techniques. The use of bent sheet metal for panels shows promise as a panel design approach that mitigates several of these trade-offs. This paper describes a process that can be employed to use sheet metal in designs of origami-adapted mechanisms that utilize specific thickness-accommodation techniques. The process is demonstrated for a square-twist mechanism designed using the hinge shift technique for accommodating thickness in origami patterns. A Miura-ori mechanism is also shown in sheet metal. The characteristics of these bent panel approaches are discussed and compared to other approaches for designing panels for manufacturing. The use of bent sheet metal panels allows for mitigation of several trade-offs and shows the applicability of origami-adapted design to sheet metal. Copyright © 2017 ASME.",10.1115/DETC2017-68025
7ff5e0e4-af16-46e8-abb7-7180340d2836,Designing for power transfer across fold-lines in mechanisms with origami-like movement using surrogate folds,2017,"As mechanisms with origami-like movement increase in popularity, there is a need for conducting electrical power across folds. This need could potentially be filled by the use of surrogate folds. Surrogate folds are a localized reduction in stiffness in a given direction allowing the material to function like a fold. Current methods for conducting across folds are reviewed along with current opportunities. A framework for designing conductive surrogate folds that can be adapted to fit specific applications is presented. Equations for calculating the resistance in single surrogate folds as well as arrays are given. Prototypes of several conductive joints are presented and discussed. The framework is then followed in the designing and manufacturing of a conductive origami-inspired mechanism. Copyright © 2017 ASME.",10.1115/DETC2017-68370
f9329c20-7a4e-42cf-a223-f0c5e20fab95,Optimization of origami-based tubes for lightweight deployable structures,2017,Tubular origami may provide both the needed deployment displacement and sufficient strength to be useful as deployable structures. This paper reviews origami tube-based deployable mechanisms and a structural optimization of FEA models is performed. Symmetric and non-symmetric 4-sided tubes are evaluated. Panel geometries and thicknesses are varied to produce rigidly foldable origami-tube-based mechanisms that are both strong and lightweight. The mechanical properties of these tubes over various deployment lengths are discussed. Three different configurations of this mechanism are compared and the advantages of each are discussed. Copyright © 2017 ASME.,10.1115/DETC2017-67274
326e726c-d136-4188-9bea-aecbb1455ac1,"An assessment of village drill sustainability, with recommendations",2017,"Sustainability is commonly broken into three categories: Economic, environmental, and social. For products, there is a need for design tools that allow decision makers to handle the tradeoffs between each of these three pillars of sustainability. This paper simultaneously assesses all three pillars of sustainability for the Village Drill, a machine used to dig water wells in rural areas around the world. Using data and methods from Mattson et al. [1, 2] relationships are developed between the drill's design parameters and key sustainability issues. These relationships are used to evaluate the sustainability of the current drill design as well as any alternatives. One million random sets of drill parameters are generated and the resulting drill alternatives are evaluated. A three-dimensional design space for the sustainability of the drill is found and recommendations are given with potential for improvements in each pillar of sustainability. © 2017 ASME.",10.1115/DETC201767581
d614d220-3cdb-4383-80db-4fe519ab068f,A simple starting point for designing for and/or assessing the social impact of products,2017,"In this paper we present a starting point for designing for and/or assessing the social impact of engineered products. The starting point is a set of tables comprising products, their general functional characteristics, and the accompanying social impacts. We have constructed these tables by first extracting a set of social impact categories from the literature, then 65 products were qualitatively reviewed to find their social impact. The resulting product impact tables can be used at either the beginning of the product development process to decide what social impact to design for and discover product functions that lead to it, or later to qualitatively assess the social impact of a product being designed and/or to assess the impact of an existing product. © 2017 ASME.",10.1115/DETC201767586
1844ef46-7152-4942-9278-cefb4f532945,Impact of computational mesh on CFD combustion predictions,2017,"This study has examined the impact of cell type and mesh refinement on predicted combustion results. Mesh refinement in regions of high velocity gradients was shown to be the most critical factor in achieving realistic simulation results. In Case 5 where mesh refinement was focused near the geometric shapes of the cooling tubes and burner tile, insufficient mesh refinement existed in the fuel-air mixing zones around and above the burner to accurately predict fuel jet penetration and fuel-air mixing, resulting in inaccurate predictions for flame shape and heat flux profiles at the cooling tubes. Differences in predicted incident flux, total heat transfer and flame shape between the highest levels of mesh refinement (~2 million cells) between the structured trimmed-cell mesh and the unstructured polyhedral mesh were minimal. At lower mesh levels of 1 million cells, there were slightly greater discrepancies between the structured trimmed-cell mesh and the unstructured polyhedral mesh, particularly with respect to the flame shape and upper furnace flux profile predicted in Case 3. Interestingly, the differences in thermal efficiency and total heat transfer were greater between Case 2 and Case 1 (2 million versus 1 million cells) than between Case 2 and Case 5 (2 million versus 1 million cells with poor refinement). This trend was also observed with Case 4 and Case 3. This suggests both cell count and local mesh refinement are important to achieving accurate combustion predictions, but that there is minimal difference between the results with differing mesh types as long as the cell count and refinement are sufficient to represent the expected jet mixing behavior. These results also suggest that while the flame shape does impact the boundary flux profile as expected, the impact on thermal efficiency may be less well correlated. Thus, total heat transfer results should not be used to assess flame shape behavior; boundary flux profiles provided better correlation to flame shape.",
e57eef9e-0189-4d45-a940-7676bd5bc64e,Thermal transport due to liquid jet impingement on superhydrophobic surfaces with isotropic slip,2017,"This paper presents an analytical investigation of thermal transport due to a steady, laminar, axisymmetric liquid jet impinging normally on a superhydrophobic (SHPo) surface maintained at constant surface temperature. At the liquid-surface boundary of the spreading thin film, an isotropic hydrodynamic slip and temperature jump are imposed to approximate the SHPo surface boundary condition. Applying an integral analysis within the thin film results in a system of differential equations which are solved numerically to obtain local hydrodynamic and thermal boundary layer thicknesses, thin film height, and local and radially averaged heat flux. The classical smooth hydrophobic scenario with no-slip and no-temperature jump showed excellent agreement with previous differential analysis of the same problem. The influence of varying temperature jump length on the local Nusselt number was obtained over a range of Reynolds and Prandtl numbers. Increasing temperature jump length results in a dramatic decrease in the local thermal transport near the impingement point. The greatest decrease occurs at small temperature jump lengths. Further, local and average Nusselt numbers are less influenced by the Reynolds and Prandtl numbers as temperature jump length increases. Overall, variations in the temperature jump length exert much more influence than variations in the hydrodynamic slip length. © 2017 Elsevier Ltd",10.1016/j.ijheatmasstransfer.2017.03.044
8f84c445-0a6c-4e67-8f57-9410dcc3aeaf,Two-phase flow pressure drop in superhydrophobic channels,2017,"Superhydrophobic surfaces have been shown to reduce drag in single-phase channel flow; however, little work has been done to characterize their drag-reducing ability found in two-phase flows. Adiabatic, air-water mixtures were used to explore the influence of hydrophobicity on two-phase flows and the hydrodynamics which might be present in flow condensation environments. Pressure drop measurements in a rectangular channel with one superhydrophobic wall (cross-section approximately 0.37 × 10 mm) and three transparent hydrophilic walls were obtained. Data for air/water mixtures with superficial Reynolds numbers ranging from 22–215 and 55–220, respectively, were obtained for superhydrophobic surfaces with three different cavity fractions. Agreement between experimentally obtained two-phase pressure drop data and correlations in the literature for conventional smooth control surfaces was better than 20 percent, which is within the accuracy of the correlations. The data reveal a reduction in the pressure drop for two-phase flow in a channel with a single superhydrophobic wall compared to a control scenario. The observed reduction is approximately 10 percent greater than the reduction that is observed for single-phase flow (relative to a classical channel). © 2017 Elsevier Ltd",10.1016/j.ijheatmasstransfer.2017.03.055
8051bd8c-9bd0-4665-b3b7-df5fecf2dd01,A Hybrid Approach to FPGA Configuration Scrubbing,2017,"This paper describes a FPGA configuration scrubbing approach for Xilinx 7-Series FPGAs that combines the high-speed internal scrubbing available within these devices with an external scrubber. The internal scrubbing unit continuously monitors the frames of the FPGA configuration memory and corrects single-bit frame errors and is used to detect multi-bit frame errors. Multi-bit upsets are repaired by means of a secondary scrubbing mechanism that is primarily external to the FPGA fabric. This Xilinx 7-Series hybrid configuration scrubbing architecture scans 25,636,224 bits of the XC7Z020 device in several microseconds and detects upsets within 8 ms and then corrects most multi-cell upsets in under an additional 6 ms. This configuration scrubber was validated with configuration fault injection and neutron radiation testing. © 2016 IEEE.",10.1109/TNS.2016.2636666
7cfff9c3-f95b-4c70-92a6-fab47ee82fb7,Benefits of Complementary SEU Mitigation for the LEON3 Soft Processor on SRAM-Based FPGAs,2017,"A variety of mitigation techniques have been demonstrated to reduce the sensitivity of FPGA designs to soft errors. Without mitigation, SEUs can cause failure by altering the logic, routing, and state of a design operating on an SRAM-based FPGA. Various combinations of SEU mitigation and repair techniques are applied to the LEON3 soft-core processor to study the effects and complementary nature of each technique. This work focuses on Triple modular redundancy (TMR), configuration memory (CRAM) scrubbing, and internal block memory (BRAM) scrubbing. All mitigation methods demonstrate some improvement in both fault injection and neutron radiation testing. Results in this paper show complementary SEU mitigation techniques working together to improve fault-tolerance. The results also suggest that fault injection can be a good way to estimate the cross section of a design before going to a radiation test. TMR with CRAM scrubbing demonstrates a 27 × improvement whereas TMR with both CRAM and BRAM scrubbing demonstrates approximately a 50 × improvement. © 2016 IEEE.",10.1109/TNS.2016.2635028
8c1f76aa-915d-4343-bf3f-ddc89591aa69,Hydrodynamics of droplet impingement on hot surfaces of varying wettability,2017,"This work presents on the hydrodynamics of water droplet impingement on superheated solid surfaces across the entire wettability spectrum: superhydrophilic, hydrophilic, hydrophobic and superhydrophobic. While a large body of work exists on droplet impingement on hydrophilic and superhydrophilic surfaces, impingement on the latter two has been largely neglected and the present results show that dynamics are dramatically different. Experiments ranging in surface temperature from 125°C to 415°C and Weber numbers from 10 to 225 were performed and analyzed using high-speed imaging. Some of the most striking differences are as follows. While atomization is always present for impingement on the hydrophilic and superhydrophilic surfaces at temperatures below the Leidenfrost point, atomization is absent at low Weber numbers and at low excess surface temperatures on the hydrophobic surface. At high surface temperatures, the attraction of vapor bubbles on the hydrophobic surface allows a vapor blanket to form more readily thus leading to Leidenfrost behavior at a much lower temperature than classically observed on a hydrophilic surface. One of the most interesting phenomenon that will be discussed includes what will be described as a “pseudo-Leidenfrost” state for impingement on the superhydrophobic surface. Because water can be suspended at the peaks of the roughness on a superhydrophobic interface, vapor escapes from underneath the droplet thus mimicking Leidenfrost behavior for all excess temperatures. This results in minimal atomization for superhydrophobic impingement over the entire regime explored. Finally, maximum spread diameters for Leidenfrost impingement are tabulated as a function of the Weber number for all surfaces and are shown to be larger on the smooth surfaces than on the textured ones indicating that droplet spreading at the Leidenfrost point is not independent of surface type as previously supposed. © 2016 Elsevier Ltd",10.1016/j.ijheatmasstransfer.2016.12.076
f2cbf41b-a253-43e9-b20e-e50e10a70d18,Adding EUV reflectance to aluminum-coated mirrors for space-based observation,2017,"Protective layers on aluminum mirror surfaces which can be removed via the use of atomic hydrogen or hydrogen plasmas at the point of use in space may allow an expansion of broad-band mirrors into the EUV. LUVOIR (large, UV-optical-IR telescope) is a potential NASA flagship space-based observatory of the 2020's or 30's. It would utilize the largest mirrors ever flown1. Their reflective coating will almost certainly be aluminum, since such telescopes would profit from truly broad-band mirrors. To achieve reflectance over the broadest band, the top surface of such aluminum mirrors, however, needs to be bare, without the oxide layers that naturally form in air. This will open the 11 to 15 eV band. Since thin aluminum films are largely transparent between 15 and 70 eV an EUV mirror under the aluminum could make EUV bands such as 30.4 nm available for space-based astrophysics without sacrificing mirror IR, visible and UV reflectance. The local space environment for the observatory is sufficiently oxygen-free that the surface should remain bare for decades. We discuss protecting as-deposited aluminum mirrors with robust, oxygenimpenetrable, barrier layers applied in vacuo to the aluminum immediately after deposition and before air contact. The goal is that the barrier could also be cleanly, and relatively easily, removed once the mirror is in space. We propose hydrogen atoms as the means for removing the overcoat, since they can be expected to meet the criteria that the means is gentle enough to not roughen the mirror surface, and does not redeposit material on the mirror or other spacecraft components. We have investigated both organic and inorganic (such as, a-Si) hydrogen-removable films that can be applied to the aluminum immediately after its deposition have been investigated. We also examined the REVAP technique, using Cd and Zn. Agglomeration limited their effectiveness as barrier layers. That and dealing with the reevaporated atoms may limit their utility as barrier materials. © COPYRIGHT SPIE. Downloading of the abstract is permitted for personal use only.",10.1117/12.2274694
03c0f165-5e3f-4784-b4ff-ec44a52e0de3,Small aircraft flight encounters database for UAS sense and avoid,2017,"Hardware and software technologies that enable unmanned aircraft systems (UAS) to reliably sense and avoid (SAA) other aircraft are critical to the safe operation of UAS beyond an operator's line of sight. For small UAS, the need is especially critical because of the clutter and the air-traffic density at low altitudes where they operate. For the community of researchers who are developing SAA technology for small UAS, there is a critical need for a rich, openly-accessible compendium of encounter data with which to develop, test, and evaluate SAA algorithms. In this paper we introduce a publicly available database of small UAS encounter data, the small aircraft flight encounter (SAFE) database, with an initial deposit of 11 flight encounters. In these encounters two target aircraft, a fixed-wing and a multi-rotor are imaged by a separate fixed-wing aircraft carrying two high-definition video cameras and a unique radar unit. The data contain ground-truth navigation estimates for both the target and imaging aircraft. The target aircraft are observed in the video footage but not in the radar imagery; continuing efforts include tuning and refinement of the radar parameters and expansion of the SAFE database to support small UAS SAA technology development. © 2017, American Institute of Aeronautics and Astronautics Inc, AIAA. All rights reserved.",10.2514/6.2017-1152
aa1cfb2b-64b4-44d9-bf2f-20d0db80e22e,Implementing highway safety manual life-cycle benefit–cost analysis of safety improvements,2017,"The Highway Safety Manual (HSM) lists four methods for determining the change in crash severity in order of reliability. The life-cycle benefit– cost analysis currently used by the Utah Department of Transportation is similar to the least reliable method. To provide a tool to perform the most reliable method defined by the HSM—the predictive method— this research developed a spreadsheet-based tool to allow department engineers to perform life-cycle benefit–cost analyses for the 11 roadway segment types included in the HSM. The tool can be used to analyze the cost-effectiveness of safety-related improvements identified by the Utah crash prediction model, which was previously developed to identify safety hot spots on the state highway system. The concept and the spreadsheet layout are presented by using the rural two-lane, two-way highway spreadsheet as an example. Then a case of a rural two-lane, two-way highway with two selected countermeasures is presented to demonstrate the use of this spreadsheet to compare their benefit–cost ratios. One important aspect associated with life-cycle benefit–cost analyses of safety-related improvements is the cost of implementing such improvements. Safety-related improvements are often included in larger construction contracts and such costs vary significantly, depending on the way they are included in the larger contracts. Hence, construction costs of safety-related improvements—such as initial cost, periodic rehabilitation cost, and annual maintenance costs—must be prepared outside this spreadsheet by the user. © 2017, SAGE Publications Ltd. All rights reserved.",10.3141/2636-04
06b12e56-11b3-410e-a7e6-dbd4f5819035,Semantic style creation,2017,"Visual style transfer involves combining the content of one image with the style of another, and recent work has produced some compelling results. This paper proposes a related task that requires additional system intelligence and autonomy-that of style creation. Rather than using the style of an existing source image, the goal is to have the system autonomously create a rendering style based on a simple (text-based) semantic description. Results demonstrate the system's ability to autonomously create interesting, semantically appropriate styles that can be applied for image rendering. © 2017, Association for the Advancement of Artificial Intelligence (www.aaai.org). All rights reserved.",
45ef9495-9168-4e3e-940e-5eb6fb594c63,Implementation of lean practices among finishing contractors in the US,2017,"Many parties to the construction process have implemented lean construction practices to improve efficiency within their respective scopes of work. Academics have researched a wide range of these applications in an effort to assess barriers, benefits, and other associated impacts. One area of construction that is currently under-represented in lean literature is finishing contractors. The purpose of this paper was to assess lean implementation by finishing contractors in the US. 33% of the sample of contractors specializing in the finishing methods reported implementation of some level of lean practices. For those attempting lean, the most common tool being utilized was Last Planner System. The same group reported that implementation was driven by a desire to improve efficiency by cutting costs and reducing schedules. Non-practicing respondents indicated that the primary barrier to implementation was a lack of knowledge in the area.",10.24928/2017/0182
146784e9-4258-46b7-94fb-eca32cb91498,Delivery methods and social network analysis of unethical behavior in the construction industry,2017,"The construction industry accounts for about one-third of gross capital formation and is ranked as one of the most corrupt. It is a multifaceted industry with unregulated transactions in which illicit behavior can be difficult to detect. The effects of corruption go beyond demoralization associated with bribery, it can lead to substandard quality of infrastructure and insufficient funds available for project maintenance. There are a multitude of reasons identified as possible causes for unethical conduct. A few researchers cited corruption as a result of an unethical decision. Prior research concerning corruption in construction has called for several main strategies: enhanced transparency, ethical codes, project governance, and audit and information technology. However, strategies to combat corruption may not be sufficient. This research first presents an overview of unethical conduct in the industry. Then it examines the ethics in the industry followed by types of relationships and their structure which may be conducive to unethical conduct within the framework of different delivery methods. Finally, an argument is made regarding the importance of strength of relationships in curbing unethical conduct.",10.24928/2017/0213
5049d4b9-7b40-413f-b1fd-6482d7a3db03,Fourier descriptors for improved analysis of distortion transfer and generation,2017,"For fan/compressor design, quantifying distortion transfer and generation bladerow by bladerow through a fan/compressor is important to understand the flow physics and predict performance. What is needed are descriptors capable of describing distortion profiles with both high and low distortion content and account for the reshaping of distortion profiles. Four key parameters were identified as desirable to quantitatively capture distortion transfer, generation and effects on performance: distortion magnitude, shape, severity and phase. A set of distortion descriptors based on Fourier analysis are shown to quantitatively capture distortion magnitude, shape and phase change across bladerows. These Fourier descriptors are modal amplitude, total amplitude, and phase shift. When used together, these Fourier descriptors can be used to qualitatively describe any conceivable profile shape for any parameter. Copyright © 2017 ASME.",10.1115/GT2017-65031
17d77751-29d4-48b7-9b2c-0abf1bd2e554,Improved bottomhole pressure control with wired drillpipe and physics-based models,2017,"Wired Drillpipe (WDP) technology provides two-way and high speed measurements from bottom hole and along-string sensors. The data offered by WDP technology has maximum benefit when applied in an automation system or as a real-time advisory tool. Improved control is demonstrated for Managed Pressure Drilling (MPD) with the use of high-speed telemetry and physics-based models. Stabilizing and minimizing pressure within an acceptable bound leads to higher and more consistent Rate of Penetration (ROP). MPD control is challenging due to tight pressure windows and the nonlinearity of the choke and pump response on Bottom Hole Pressure (BHP). This work demonstrates a new Hammerstein-Wiener nonlinear model predictive controller for BHP regulation in drilling. Hammerstein-Wiener models employ input and output static nonlinear blocks before and after linear dynamics blocks and thereby simplify the controller design. The control performance is evaluated in scenarios such as drilling, pipe connections, and kick attenuation. A physics-based drilling simulator, WeMod, is used for model identification and control performance evaluation. The control performance of the new nonlinear controller is compared to conventional controllers in various scenarios. Because of the interconnected multivariable and nonlinear nature of the drilling operation, conventional controllers show severe limitations. In a first scenario, the performance of set point tracking during normal drilling operation is compared. By changing the set point of the BHP, the conventional controller manipulates only the choke valve opening while the nonlinear controller moves choke valve opening, mud pump, and back pressure pump simultaneously. In a second scenario, a pipe connection of a typical drillpipe stand is demonstrated. The conventional controller is not able to regulate the BHP by adjusting the choke valve only. Although a linear version of the controller is able to exploit multivariable relationships, absence of the nonlinear relationships results in severe oscillation when the operational range is shifted outside of the training region. The nonlinear controller maintains a BHP within ±1 bar of the requested set point. A third scenario investigates the kick attenuation performance of conventional and nonlinear control algorithms. The nonlinear controller attenuates the kick within well control conditions, without requiring a well shut-in procedure. Recent advances in drilling simulators and the reliability of the WDP data highway have enabled tighter BHP control. This study presents a robust method to control BHP by applying Hammerstein-Wiener models in an efficient model predictive controller. The proposed methods have been validated in the downstream industry, but are applied for the first time to drilling with nonlinear control functionality. The multivariable control adjusts three main manipulated variables in MPD simultaneously. Copyright © 2017, SPE/IADC Drilling Conference and Exhibition.",10.2118/184610-ms
c5826803-2526-4329-86ed-69e4f68f6359,Field testing of Cryogenic Carbon Capture,2017,"Sustainable Energy Solutions has been developing Cryogenic Carbon Capture™(CCC) since 2008. In that time two processes have been developed, the External Cooling Loop and Compressed Flue Gas Cryogenic Carbon Capture processes (CCC ECL™ and CCC CFG™ respectively). The CCC ECL™ process has been scaled up to a 1 TPD CO2 system. In this process the flue gas is cooled by an external refrigerant loop. SES has tested CCC ECL™ on real flue gas slip streams from subbituminous coal, bituminous coal, biomass, natural gas, shredded tires, and municipal waste fuels at field sites that include utility power stations, heating plants, cement kilns, and pilot-scale research reactors. The CO2 concentrations from these tests ranged from 5 to 22% on a dry basis. CO2 capture ranged from 95-99+% during these tests. Several other condensable species were also captured including NO2, SO2 and PMxx at 95+%. NO was also captured at a modest rate. The CCC CFG™ process has been scaled up to a.25 ton per day system. This system has been tested on real flue gas streams including subbituminous coal, bituminous coal and natural gas at field sites that include utility power stations, heating plants, and pilot-scale research reactors. CO2 concentrations for these tests ranged from 5 to 15% on a dry basis. CO2 capture ranged from 95-99+% during these tests. Several other condensable species were also captured including NO2, SO2 and PMxx at 95+%. NO was also captured at 90+%. Hg capture was also verified and the resulting effluent from CCC CFG™ was below a lppt concentration. This paper will focus on discussion of the capabilities of CCC, the results of field testing and the future steps surrounding the development of this technology. Copyright 2017, Carbon Management Technology Conference.",10.7122/486652-ms
994c0a7e-7cd8-4a3e-94e7-4086f26a0dc0,Gradient-based optimization of wind farms with different turbine heights,2017,"Turbine wakes reduce power production in a wind farm. Current wind farms are generally built with turbines that are all the same height, but if wind farms included turbines with different tower heights, the cost of energy may be reduced. We used gradient-based optimization to demonstrate a method to optimize wind farms with varied hub heights. Our study includes a modified version of the FLORIS wake model that accommodates three-dimensional wakes integrated with a tower structural model. Our purpose was to design a process to minimize the cost of energy of a wind farm through layout optimization and varying turbine hub heights. Results indicate that when a farm is optimized for layout and height with two separate height groups, COE can be lowered by as much as 5-9%, compared to a similar layout and height optimization where all the towers are the same. The COE has the best improvement in farms with high turbine density and low wind shear exponent. © 2017, American Institute of Aeronautics and Astronautics Inc, AIAA. All rights reserved.",10.2514/6.2017-1619
81278793-f59d-4e37-9f3b-c2f6d83351cd,"Probabilistic Lateral Spread Evaluation for Long, Linear Infrastructure Using Performance-Based Reference Parameter Maps",2017,"The design of long, linear infrastructure such as pipelines, levees, roads, and canals can be challenging in areas of moderate to high seismicity due to numerous seismic and geologic hazards that can be encountered along proposed alignments. One of the most challenging earthquake-related hazards in the design of large infrastructure is liquefaction-induced lateral spread displacement. This paper presents a new simplified probabilistic approach to estimate lateral spread displacements at targeted return periods across large geographic areas using performance-based lateral spread displacement reference parameter maps and (if available) site-specific geotechnical information. The approach is demonstrated on a hypothetical pipeline extending from Rock Springs, Wyoming, to West Bountiful, Utah, in the United States. Advantages and limitations of the proposed approach are discussed. The results of the demonstrative calculation show how the approach can be used to identify areas where additional geotechnical investigations might be needed, and how probabilistic lateral spread displacements can be easily predicted along numerous proposed alignments of the pipeline once geotechnical subsurface investigation and ground surveys become available. © 2017 ASCE.",10.1061/9780784480724.051
3853d245-d603-4cb6-bf29-cf54b20e77fd,Preserving optical confinement in unannealed PECVD SiO2 waveguides,2017,"Rib and buried channel waveguides (BCWs) made of unannealed PECVD SiO2 were studied after exposure to high humidity. Low stressed rib waveguides had lower optical throughput change, while high index difference BCWs were practically unaffected. © 2017 OSA.",10.1364/CLEO_AT.2017.JTu5A.128
22e5150b-f44a-4794-9456-9f6355f17b68,Multimodal multiplexing of single-virus detection using multi-mode interference waveguides,2017,Multi-mode interference waveguides are used to implement simultaneous spectral and spatial multiplex fluorescence analysis in liquid-core waveguide channels. A six-times multiplex identification of single influenza viruses is demonstrated with two excitation colors and threechannels. © 2017 OSA.,10.1364/CLEO_SI.2017.SM4C.5
fba2473c-d8c3-42b5-85cb-e77af1fcf0be,Single particle fluorescence analysis on demand on electro-optofluidic chip with gated particle delivery,2017,"Electronic feedback enables introduction of single microbeads and DNA molecules into a liquid-core waveguide through a micro/nanopore. Subsequent fluorescence detection from a controlled number of individual particles is demonstrated, enabling single particle analysis on demand. © 2017 OSA.",10.1364/CLEO_SI.2017.SM2C.5
c6851651-fd8e-4036-ae65-167f7d0e83c9,Efficient feature descriptor for unmanned aerial vehicle ground moving object tracking,2017,"A synthetic basis (SYBA) feature descriptor was used to perform frame-to-frame feature matching for frame differencing. The SYBAfeature descriptor is a robust algorithm that performs well with different degrees of image variation including: illumination, blurring, rotation, and perspective variations. The first step in detecting moving objects is to find the absolute difference between two image frames. To find the difference, the homography that describes the geometric relationship between the two frames is calculated using matched image feature points. The homography is then used to transform and align the images accurately. The transformed images are then used to calculate the absolute difference of the two images. It is then visually apparent where objects have moved or changed between the two images. Frame-to-frame object movement can be approximated to a linear process making the Kalman filter algorithm the best option. Once an object is lost, its corresponding track is deleted along with its corresponding motion model. During tracking, an object may be occluded by other objects in the scene. The MOT metric is designed to evaluate the performance of an object tracker by considering the tracking continuity, distance error for each path, and the reliability of detection. Thus, only the position of the object is considered in generating the MOT metric. The results demonstrate the effectiveness and robustness of the method and prove that the SYBA descriptor works well with various image deformations.",10.2514/1.I010503
10e2de33-9daf-4bfb-95cd-c7fad542ad9f,Passive force-deflection behavior of geosynthetic-reinforced soil backfill based on large-scale tests,2017,"A correct understanding of passive force-deflection response is important for lateral load evaluations of bridges during extreme events such as earthquakes and during in-service conditions resulting from thermal expansion and contraction of the superstructure. The goal of this study was to better understand this behavior for abutments backfilled with both gravel and geosynthetic reinforced soil (GRS). Large-scale testing was performed with non-skewed and 30° skewed abutment configurations. Two tests were performed at each skew angle, one with gravel backfill and one with GRS backfill. The test abutment backwall was 3.35 m wide, non-skewed, and 1.68 m high and loaded laterally into the backfill. Both backfills exhibited greater passive resistance than sand backfills owing to increased internal friction angle and unit weight. Skew angle reduced the passive force in both cases by about 40%. The GRS backfills had reduced initial stiffness and only reached 79% to 87% of the passive force developed by the unreinforced gravel backfill. This reduction was considered to be a result of reduced interface friction at the geotextile-backwall interface due to wrapping. Reduced stiffness may be favorable for abutment configurations because it allows thermal movement without developing excessive induced stresses in the bridge superstructure. © ASCE.",10.1061/9780784480458.003
1fe6d3df-e714-402a-8f46-4fac5b6f28af,Ash deposition during advanced oxy-coal combustion using minimum recycled flue gas,2017,"Research on oxy-coal combustion has heretofore primarily focused on retrofit, or near retrofit, applications, where flame temperatures or heat transfer profiles under oxy-firing are similar to those under air firing. These profiles are modulated using recycled flue gas that acts as the diluent normally served by nitrogen during air firing. The large amounts of recycled flue gas (RFG) required leads to efficiency losses, making the economics of this process less attractive. Oxy-coal combustion economics can be improved in advanced oxy-combustion processes that may involve zero or minimal RFG and possibly high combustion pressures. This paper addresses effects of high combustion temperatures resulting from minimal RFG, on ash aerosol formation and ash deposition mechanisms. Issues related to ash deposition play important roles in being able to predict overall boiler performance. Effects of high pressure will be reported in future work. A 100kW downfired laboratory combustor is used to compare ash aerosol formation and deposition under two conditions: 1) using 27% O2 in the inlet oxidant gas (denoted as OXY27), representing first generation oxy-combustion (heat transfer conditions similar to air firing for retrofit); 2) with 70% O2 in the inlet oxidant gas (denoted as OXY70), representing advanced oxy-combustion where the RFG is used only to transport the coal, not to modulate flame temperatures. The ash aerosol particle size distributions and its size segregated composition were determined using on-line electric mobility/light scattering analyzers and low pressure impactors, respectively. Their relationship to ash deposition rates as determined using a specially designed deposition probe was explored. The data show that, compared to the retrofit conditions of OXY27, the advanced oxy-coal combustion in OXY70 produce much higher concentrations of submicron particles due to increased mineral vaporization at the high flame temperature and the decreased flue gas flow rate. This appeared to lead to significant increases in deposition rates. Changes in the supermicron particle concentration were in line with those expected by the lower flue gas alone, suggesting that mineral fragmentation is not greatly affected by temperature. Deposition rates of both inside and outside deposits, as defined in earlier work, are interpreted in the light of recently developed hypotheses that point to the importance of the submicron particle ash concentration. © 2017 Eastern States Section of the Combustion Institute. All rights reserved.",
3fef7f68-a264-4877-ae7d-a6f9b5322665,Optimizing coded 16-APSK for aeronautical mobile telemetry,2017,"This paper investigates the application of 16-APSK modulation to aeronautical mobile telemetry. The peak-to-average power ratio vs. code rate tradeoffis mapped to an optimization problem involving spectral efficiency and the constellation parameters. The optimization results produce a theoretically optimum solution that is 3.95 times more spectrally efficient as uncoded SOQPSKTG. When implementation losses and the available IRIG 106 LDPC code rates are factored in, the advantage drops to 3.20 times the spectral efficiency of SOQPSK-TG.",
156ca89b-334c-4e68-ab02-869afca627a3,Sparse MMSE equalizer for GTR-STBC in aeronautical telemetry,2017,"This paper investigates the performance of sparse minimum mean squared error (MMSE) equalizer for generalized time-reversed space-time block codes (GTR-STBC) in aeronautical telemetry. GTR-STBC equipped with MMSE equalizer performs the best trade-offbetween the signal-tonoise ratio and inter-symbol interference by allocating unequal power over aeronautical telemetry channels. However, aeronautical telemetry channels are in general consists of larger delay spreads which make the MMSE equalization of aeronautical channels with GTR-STBC computationally complex. Interestingly enough, in spite of larger delays aeronautical channels are made of few sparsely distributed multipaths and therefore their MMSE equalizers are highly compressible. In this paper, compressed sensing based greedy algorithm is used for the design of sparse MMSE equalizer and a convex curve-fitting algorithm is used to find the sub-optimum power allocation parameter at the same sparsity level for GTR-STBC. Our simulation results show that 75-90% of the non-zero equalizer taps can be reduced with a slight relaxation of the mean-squared error (or equivalently slight degradation of bit-error rate performance). It is also observed that the optimum transmitter power profile for the sparse MMSE equalizer is different than that of the non-sparse equalizer.",
