keywordId,keyword
15756551-cff7-4a1d-932d-bb079b8a9aba,Sample preparation
b61b264c-804a-4c4a-995e-67a90588af14,Sample rate
bc39d7bd-8870-4eaf-a43c-19728634dd87,Sample return
caa3ec28-6c38-4168-b365-1e741a1b0ae7,Sampled data
f8b20f9b-b547-4da5-b4b9-04724b2493ac,Sampling
a8e96acd-4eb8-43d0-8cec-52352c0d14f1,Sampling survey
df91cb45-3368-411e-9a58-fbccdedfac09,Sand
aff9b4a3-fcea-4920-9ef8-517e98852566,Sandy gravel
8fd61e9e-d361-4339-b0a8-bd9930fbab2d,Satellite communication systems
d0aeffde-a8c1-40f5-9fef-e13509088f2f,Saturation (materials composition)
8873df17-f320-41fa-a8ac-0fdeb86bc61d,Saturation levels
ddfc9987-c79a-415e-968b-1bd70dc5da9e,Saturation limits
b5d008a5-37af-4b59-8146-792de58f227b,Saturation parameters
eb6b238d-2ccb-43f7-b5ec-c755f016eaad,Scaffolds
797cd7a5-cd49-4888-93db-957842b0d6e3,Scaffolds (biology)
0b45dcbd-a591-44c2-8127-08708039ccb7,Scales (weighing instruments)
06e366ac-fa40-40ba-921b-a2bc349affc9,Scanning
5707150d-6778-434f-ae7a-b4cced38ebdc,Scanning electron microscopy
0f9cb892-7ad1-435a-921f-c8a2e25bd9ed,Scanning multichannel microwave radiometer
7bbc575a-e20b-467f-a039-70dc266427d5,Scattering parameters
acc7b89c-fe86-4215-8027-8150ed79dbb1,Scattering phase function
fa9784b9-7506-483e-a23f-8c1e0638146e,Scatterometer Image Reconstruction algorithms
d260098e-d76d-49a6-a182-2f192fc1ac85,Scatterometer data
0a42bb61-6ae9-4f43-923f-9e707bf9afe7,Scatterometer image reconstruction
97d4c3d7-b4de-49e3-8d3f-405c55196735,Scatterometers
cc67aff0-38ec-4b54-b7b0-1811453dc0fc,Schedule performance
790e3a1c-9de6-4c06-a708-dd282f2c8241,Schlieren visualization
4a0119d4-a571-4496-a79c-b46816f325c8,School buildings
403ca37e-ca3d-40a6-8188-a785153311c3,Schottky junctions
dbe44a15-2a79-4956-a189-3998e911ddb6,"Science , technology , engineering , and maths"
c4977e35-b5c5-42f1-bccb-3284ff75bb43,Science applications
6c19534b-e8d7-44e0-b535-f6f26cfb3042,Scientific journals
9fba4f50-4242-40d1-9ae1-196a4a7bfbbc,Scientific papers
fd6d8cc5-b148-4d6c-be2c-1a243e6494fd,Scope definition
2c5bd8d5-f340-4232-9477-6c5abb3dddb5,Scrubbers
95380133-a2c5-4061-9502-251bc9cc16a2,Scrubbing
2fe6c197-5e32-4893-8bda-937a7f384e9c,Sea ice
54b886bc-cf15-4de4-a2f4-11195e24be8b,Sea ice extent
58f4f3f1-97ed-433e-9b25-e537b5c031a1,Sea measurements
836d34e2-6198-4503-bb35-12c226143f0f,Seals
539d27c4-0441-48ad-af62-7fa927965b8c,Search area
2de45efd-4a59-4589-88a7-b242a3bb9ad5,Search engines
a3d017bb-25b2-46b1-9b0c-6d8d6e0d735c,Search parameters
515a0d10-4f62-4349-8109-11e2dbf84bef,Search performance
01a825a8-9aea-4b03-bd65-2e7ffef7d8f5,Search process
a83326d7-3f4d-4aaf-a7bb-06f60f57c687,Seasons
9824f5d6-5f9a-461f-9b65-b5b1e9353c4b,Second phase
c7dbc379-11ee-4ec8-a026-591361aa1749,Secondary batteries
921a67c1-4290-41d6-93f3-083fb1fdba63,Secret key generations
84c6bfaa-26f0-4a5e-a0d4-107089ccf795,Secure messages
8abef54b-f10c-441f-8a06-f339fd8edb77,Secure sockets
a0f600a9-e102-43c0-838d-16233ab0fc50,Secure software development
3530131b-fb4a-4102-bb77-e88005808f44,Security
f100bebc-47d7-4496-8f7f-18d8f7a34d48,Security and privacy
f32f1b69-d80f-4e0b-a267-7f9f47383bff,Security and reliabilities
fde36ad3-8a1b-4396-9c6f-579c011b8834,Security constraint
3799de67-be4a-4e57-8630-82b68c710753,Security design
fef1f888-f801-4a94-bcb7-6aa2b25de19e,Security features
75307c48-7e7f-49bd-bfdd-0c742632d65b,Security gap
418fabe1-12d0-4994-97b0-9c74fcff764a,Security measure
791db45c-1e90-49bd-a479-69b689e932fb,Security of data
5412de40-b476-4bae-a67a-14a56f21f260,Security situation
ca62ed1e-b63e-4262-b6bb-35f8b1c2b1db,Security systems
1cfa9cfa-d6b8-4db4-a004-16d31ea79a6b,Sediment management
d1dbe7c1-45ce-4a63-b526-105a5e873b85,Sediment management plans
163fa8ef-5892-4d33-954d-5adbda6dd0a5,Sediment transport
021870f9-bb56-45d4-ba04-d8e54b5c4c8f,Sedimentation
935e379b-dcec-423a-b973-9bab011653be,Sediments
ce87771b-335c-4e8b-b9fc-32904de638a4,Seebeck effect
e6cc344d-89db-4798-8595-bf6f9210de24,Seismic Performance
06736cc1-bb08-4f9c-a583-cbe80adf88c6,Seismic behavior
77f0baaa-8918-4982-a227-91c161132d48,Seismic design
760dca3d-1989-45a6-915b-29771eaaed11,Seismic hazard maps
7743daaf-8600-4f53-afb6-15230c8d0091,Seismic loadings
ea3a7867-3ab3-4972-b8fb-0a968cca507e,Seismic response
f357a469-e3f6-4218-9e72-f711e82c8499,Seismic risk
e46b54a4-a86a-4dbb-973e-ba3852dcb770,Seismic vulnerability
9bb0695c-e9b9-427d-bba0-2a5cb4b48c14,Seismology
186f06c1-0dad-48ce-8e57-9fcec4116b84,Selective excitations
256ee2e8-c22a-4fc6-92bc-8001d6700423,Selective hardening
66f9bdb8-40eb-4ee8-ab42-5e50754ab418,Selective laser melting
7f5b8f07-afe6-42d3-9d55-72316d1ecbf9,Self actuation
e171a80f-665d-485b-99a6-6b306abad055,Self assessment
4d76315f-4de2-435b-aff8-d93cd160ffc8,Self cultivations
68cc45c0-87ea-43c4-a3d9-a74293e3ef22,Self efficacy
709b036d-be72-414a-957c-98f429d80e1f,Self-deployable
96369d95-3f6b-4440-84a8-c0c27fb3ab1e,Self-deployment
97100b85-724f-4493-8968-97e29db7c08d,Self-interferences
78c8745f-e42f-4d95-8d18-bc08b1804f77,Self-piercing riveting
035e4e0f-5058-4026-804f-30bf0e137baf,Self-powered systems
16fae556-fcb3-4875-b258-d4e7277a0de5,Self-sensing
3352b56d-e8f2-435a-b0ef-754422fa03b7,Semantic descriptions
33532c76-811a-41e0-b02d-c5af755f0469,Semantics
de69c444-8687-4ca2-a67a-9b55ffed8933,Semi structured interviews
8a16060c-273a-4cb2-9d22-ebca4c7f942a,Semi-definite programming
d75facce-0a7c-41fb-9e4d-1794ed630ea8,Semi-empirical methods
feba07bd-ec04-4420-917f-f1c65cfecaf8,Semi-empirical modeling
7c65502a-8f98-4ed6-ad4b-01d674958278,Semi-structured
e0936213-6ff4-4f8f-9160-0a62b45860b7,Semiconducting tellurium
12256e74-8d36-465b-b5fb-f8ad6ed3a325,Semiconductor interfaces
69347aa8-f1ec-4499-a4e7-f4dbfc1a84f1,Semiconductor junctions
acecacb4-1d24-4ea5-ae04-7bb14773f831,Semiconductor quantum dots
e14e5e50-313c-4f16-b549-6844ca5f628b,Sense and avoid
66b87a6a-b6d2-44d3-88d8-3419fff01229,Sense and avoid systems
d2a641a4-8b80-430f-aa2e-0de6b10768d1,Sensitive datas
6c5b1b5e-6480-4975-8be7-33e8b71be3b1,Sensitivity
c6c75b7a-fe87-49e0-b354-4ba13b6c5d8d,Sensitivity analysis
88ffceb0-40c8-455d-a454-b30ebd71cfa1,Sensitivity and Specificity
fc3d10cc-0ead-4724-9710-1e825a0b58e4,Sensitivity and specificity
d9f0304b-f2b6-43d3-b22d-cacca2d14e32,Sensitivity improvements
a4c12cbd-8ac8-4bc8-ba1a-aa040196357c,Sensor installation
a4a5a608-44d4-4f3c-a5cb-df99431e857a,Sensor model
d652916f-88b6-4cb7-aa8b-303871d1fe50,Sensor molecules
b68e56bd-d9a1-45cf-bf96-3dcccdabf0af,Sensor systems
8d808391-22c2-4d06-98ff-1033a4b44081,Sensors
fe60bc38-cdd9-4caf-acc5-31b9ca776131,Sentiment analysis
f3e628a3-59c8-4723-a8b3-526d343a81f3,Separate interfaces
2f4e4d23-cda3-410c-b230-e40cb008ca6d,Separation
853d2a82-2e49-4390-b2dc-987e4ba2450b,Separation assurances
95cc455b-5c5e-470d-83c7-8890219c40dc,Separation distances
aaaec623-6394-4501-b7cc-4caa43a02f0d,Sequence motifs
11b8f89f-7ccb-40ae-b84d-b9b04d098d82,Serious games
3fd21a4c-4b4d-4522-b06f-504e14aab12e,Serpentine
49757340-c405-46b4-b83b-deceb2a6ca14,Service conditions
3aa1de30-150e-451f-ac1d-f105a9da3754,Service learning
aeddc07f-2089-4a3e-bc05-659781d504db,Service learning project
31f44e20-0d79-4054-a469-0e3b381ee355,Service provider
d1f36ff1-3054-47d5-a92d-38ecd58cd92c,Settlement measurement
427ac86a-7347-456b-a619-f7b58fae2ea8,Severe weather
8d16d9a0-9b72-496b-ac45-767cf687f547,Severity index
143ecc9f-b470-469a-81b9-a4c25d898556,Shaft sinking
b9ef276f-29ce-4c17-81f4-3c9515220e18,Shallow water equations
35c1532a-3bd9-457b-b9b7-36b7d30fb0e4,Shallow water flow
63d818f5-9778-4287-9612-16b4a8f084b4,Shape
0885cd94-9ecb-4e5d-a58e-060ee82a5e51,Shape optimization
fac49d1b-1d9c-4c06-9dec-ecb08761fbbb,Shape transformation
60c00a42-399c-4a3b-b4d6-1343b0b378cc,Sharing information
d80862e3-d6a7-49c0-9da5-65a48adf05d3,Shear and membrane locking
ae65ab02-4057-4bf2-964c-def277570236,Shear deformation
1b9dd151-b8f4-4685-85ca-c2ec2e216f73,Shear flow
59be577a-825f-4dee-8d0b-d618eeba60ca,Shear layer
fe610b42-580a-4ed3-9ef5-9a314bb4b77d,Shear strength predictions
f7088b5e-8bb5-45f7-9eff-328f43bbd935,Shear walls
206da048-41dc-4699-a1d3-90892a46634f,Shear wave velocity
c6f30ff8-941e-4a5d-8292-715e7ecb7ec7,Shear waves
00f5b84f-0134-4869-b940-42ee056d9d49,Sheet metal
3e23912a-7c03-447c-a091-d78801f52c13,Sheet thickness
b873a1df-7fcf-4294-b421-92ec412e15f1,Sheet-metal panels
bd754abd-9441-44e7-a2c8-b3ca6a9eaa5e,Shells (structures)
9c63ae97-3be3-4be1-9e62-6712f59bd805,Shewhart control charts
19f8335f-deb6-427c-94c6-3c69e46b9a88,Shift technique
e7f9c284-3629-4f1a-b52a-9e131ad4c3d3,Ship propellers
c5c41177-db52-4066-a3e8-d12651b7ad97,Shock associated noise
340c6595-0da8-4e5d-aece-0430de363615,Shock formation
65fb00af-3262-4712-aea2-fa1498d5352d,Shock tubes
5e783c16-f3e8-44db-af37-17c9fe549058,Shock waves
6dd2edbf-d027-4f46-ad2b-d4c281b973aa,Shore protection
f3bdb057-7178-4e6e-8178-cf2635153da5,Short term
cb3a1c23-49f0-479b-86cf-73bb332690d4,Shoulder
500ec087-ebd0-4dbf-b0fd-044658b94bb8,Shrinkage
e0d15923-c168-47a6-84fa-922014def227,Shrinkage characteristic
7a8983d2-babe-4bcc-a2c4-34432889b7c5,SiO2
3826a3ad-e680-443c-8d6d-cebe8df051b1,Side branches
faaf59c7-8f5f-4fc1-9ddd-ffb286239b61,Side effect
44e56a6f-2ee1-40f7-9bc5-4b1026b8e3a2,Side-payments
f65730bc-65cb-4d95-a954-02ed121bbc83,"Signal Processing, Computer-Assisted"
8278df5e-53e5-4891-998a-bdea3ab44f01,Signal conditioning circuits
82e13088-087e-423f-a917-93f1c99e7c70,Signal density
5868b317-b023-46e0-b6fb-5ac5d710cfa6,Signal drift
4f4cc343-7713-421b-886c-42bac25c090e,Signal encoding
935b53c7-12ed-4695-80e7-91a2a983fecf,Signal models
cf696db9-f879-4e29-9381-4f62d5c18d88,Signal processing
d976e206-ad52-4a2d-acaf-e3c8dac73a30,Signal receivers
3e779a1c-8624-478c-95bf-fcc344780124,Signal systems
fde9f831-540f-4e5d-a23f-aa445423e26d,Signal to noise ratio
70f41456-fbea-4b0e-b1a0-790cc873f893,Signalized intersection
64a3149b-e12c-4340-8e86-7eb90387f2f3,Signaltonoise ratio (SNR)
0bfdeae8-d34d-42ea-ab29-72b8d175358e,Silent data corruption (SDC)
c6d00509-ac2c-46c9-9b95-021a8cd36f98,Silent data corruptions
e232bb2c-747d-433f-84d2-ab197a7eb7e1,Silica
5c6728c5-c46a-451c-b5bf-5f7b13f05eff,Silica thin films
86535bb4-c3b0-4373-8e3d-d0dd953bf6e3,Silicate minerals
8149b93e-8073-4380-812d-96cb77d1324d,Silicon
95c147c9-3888-4ae5-9d68-e82a6864289a,Silicon batteries
ec71ca71-84f6-4690-8000-05225f365587,Silicon photonics
6c38e105-fe02-4abb-84dd-5b7c167bbcb6,Silicon substrates
e6f080db-e5fb-4397-aeeb-f6749e5548d4,Silicon wafers
f7ee6eba-647c-4243-bfe2-0df386875645,Silicone hydrogels
80c497ad-dce7-4aae-b939-bcec83ca2c23,Silicones
29b07077-c31d-4de0-a357-1de15d0cd2f3,Silk
c20af89a-4a50-4c48-8855-246df41d2a52,Silver alloys
0461b1ce-4a43-4c26-9ae4-8a456f415d98,Similar models
41fa557d-50a8-46e6-96ab-73f4e056a0dc,Similarity solution
b8d361d8-2fc3-4ae2-832b-a8b48d765f94,Simple matching network
924d4eec-bb65-454b-a167-c1ca980e05e2,Simple modeling
7cef1d42-fb46-47ae-865b-5d6aec2cf551,Simple structures
1551f1a8-fd36-4085-a021-91e51c18288e,Simplex search algorithms
e0e2f794-f899-4003-9966-665ed93784f2,Simplified evaluations
b94c2853-97bf-443d-9fd9-d9284e3fa726,Simplifying assumptions
2811421b-2125-4dc3-9f49-7fc532896760,Simulated environment
f883379b-e8ef-47fa-a106-433709388762,Simulated evolutions
e4e3f403-c0d7-4995-bba4-63ed72d1a4bc,Simulated flight
cba5ad52-182d-4989-a8c7-61d26cdeeef3,Simulated performance
d19dd12e-c40a-4833-a521-64cc39dec214,Simulation
7351857c-1612-4687-867f-3657e7563782,Simulation comparison
38fd896c-96f8-40c2-9089-e518f58e8a50,Simulation environment
71ffbc91-57ea-4570-9e85-72efc6e320ea,Simulation software
0f329316-860a-427d-be60-f78c6d6aecbf,Simulation studies
c07504e5-892d-4594-8f83-c02205a48b6d,Simulations
233ca20c-7651-43f4-8ca9-4b59eb3064f5,Simultaneous control
0d1673ae-9abe-4f5d-9fe9-48ac3ee7041a,Simultaneous identification
c0a85d50-fb46-4014-99e3-d75de2f36fa7,Single configuration
53bf733c-717a-4cf7-a007-6b4f22c41148,Single crystals
2b25a35f-c1ef-407c-b686-114b02f5000d,Single degree of freedoms
91422e1c-9d0d-47fb-b48a-5e59f034d356,Single event
9b910113-a860-4e9b-a675-6e6acbef99f0,Single event characterization
a8b65ce0-a609-4ecb-8dfb-e37a1a013149,Single event effects
c71e4e75-5fd0-454a-9229-0f624147c974,Single event latch-up
007eefc0-07d0-4000-83d8-3200f874843d,Single event upsets
8c5bb175-fa27-4d75-9478-ae385f26cd55,"Single input , single outputs"
6e433c95-efca-46c8-80e5-54b4d3b9c2be,Single input and single outputs
b41fb389-5e61-417c-979f-dd7be3ad2046,Single mode waveguides
7c55ed8f-72e9-4790-85ee-3968b6f64247,Single nucleotides
9d6ab05b-a887-4d6f-88db-39b5ded25a7e,Single oxides
211ae02f-7df6-433d-b85b-07745ed8754d,Single particle
e3ebbaab-2748-4149-9877-9ac78d86a18e,Single particle detection
744300a1-dd0f-40c0-aad4-d8325edbcd76,Single photon detection
ac1befde-a808-42b2-8646-7a261ce21227,Single photons
f0f4f0e5-133f-4602-8ee1-717e2019c50c,Single pixel
66be26fd-20ff-4592-95ec-2c1577f87838,Single point failure
3a3ab2ac-3de2-4965-9df4-3339c7918e35,Single probe
9ad9ace9-6471-40b9-8fc8-f5389d0e1832,Single shots
c5d4eff1-229c-46b3-9eca-27b26bfe551f,Single snapshots
df7695fd-7bd6-4d63-94d8-a8e599909adf,Single source
395d1835-3a3a-4897-b100-21858e75ff55,Single users
930cd628-a933-4525-a602-9927d5f0a48c,Single-crystal materials
545a9aea-d9df-4e65-8c5e-b3b0569c86f6,Single-molecule detection
a4c4fdf0-470d-4ea9-930c-f65ada98339d,Single-molecule sensitivity
3f63699d-2948-436a-a36f-163645bb09e5,Single-particle analysis
becd9028-40f2-48a6-bfcc-b167659992fd,Single-particle combustion
bbc1091c-ecd7-4271-9205-b5b645ce9a3d,Single-phase flow
5ab7ddc4-13c9-4e04-b7fd-2e7d67d32a75,Single-shot measurements
0e5b0125-4a75-4b20-b659-4c9c9cdff95d,Singleton design patterns
9f83af90-3811-4d93-b7a6-9cbc24ed7900,Singular perturbation approximation
4dc5f083-c8ca-48ed-86e8-abbec4c2425a,Singular perturbations
a0592aff-2b66-4124-90da-9570aa981c54,Sintering
cb2dd804-ac58-4010-8245-93434d1a5830,Sinusoidal input
0dde8863-5df4-423a-af83-a8d5db1b54fa,Site characterization
fc42a1e7-733b-4741-aa2c-3b54ff029d81,Site response
3ec0cfcd-7981-4a2e-b146-c7272ab8f3f6,Sitting posture
9f54e887-ea0f-423a-be48-e9d3e89a4735,Situation awareness
9ee38b3a-45e1-4c76-8e59-339adaa12bdf,Six degree-of-freedom
5f44816f-a63a-44ff-a9e8-9f323a760bfd,Size and position
011f7abc-6f63-480c-9cd6-97d26448f9ce,Size distribution
fd538a1e-5283-4753-8774-de58d73260fa,Size reductions
03c3edd0-a332-4b60-a04f-17e6dcb1bf08,Skewed degree distribution
a30fd4f6-f16d-4e3b-a733-4e43c1875075,Skybridges
39e15323-71c7-4046-b7e5-08576c5b44cf,Slab-on-grade
1a9c60b5-95cd-4c21-8714-6aee874576b8,Sleep apnea
567be103-fdd1-45c0-be62-b33b9f79e7b9,Sleep research
daa97d9d-1bb4-4feb-8efc-02f4bd615360,Sliding mode control
0ad77284-3d84-4d5f-9637-af2fda9e8506,Sliding mode controller
6311a449-6a1e-4c97-9653-e94fa96ae4dc,Slip forming
55433513-778e-4190-ac1e-b921ca1c34ed,Slip length
515f2829-34ea-4ea6-bf3f-c2bff8c61b8e,Slip system
f140d32f-b92d-45b4-a005-1d8476dfc371,Slope deformation
a1cc3952-b333-47da-919e-b50ffb0c0921,Slot antennas
c0aa1fef-f802-43aa-88c9-685f853cf610,Slow heating rates
a6090a4b-0a9f-405f-87c8-3aa2dec7173e,Slow manifolds
7fbf5133-2b88-4820-927a-bcaf47949aec,Small UAS
5205a23c-fdf8-4f9f-a62f-880fe5aff6d9,Small aircraft
d23f95a2-25fb-4c21-b0b4-f72fdb0fa2b5,Small buffers
1679e339-d160-4765-93df-e9509c890691,Small unmanned aerial vehicles
88378980-a772-426d-a3a6-6b392cec57e2,Small unmanned aircrafts
784a4f17-e5fc-43d4-b9a2-b71e160b1cf3,Small-scale experiment
963f7f34-105d-4f8c-9888-53158ce7bcad,Smart power grids
3d0d5fd0-b584-4901-8892-251de574ded8,Smartphones
144538b3-ca91-4a33-aa0a-a7900eb8a88a,Smoothed particle hydrodynamics
0b29777c-1712-483c-a112-2bedc6125775,Smoothing process
666b56e0-4d52-4914-b858-183b6acdaf32,Smoothing techniques
e56fd1ea-c486-4550-a03b-91a6e6c98ae4,Sn alloys
3fb3d9f4-d767-4666-9c13-73d3f5316e0e,Social aspects
71023398-f4fe-405a-91e7-bfd9e1bb4edc,Social impact
d20dc7a2-bf04-48ae-897f-8079c8c58f81,Social impact assessments
7931a15c-dcfe-4d4b-99fc-bd4402850e44,Social media
7ce014e6-dd9a-4e06-b15f-249d3acddf3d,Social networking (online)
62a1f607-2b24-47d1-ae7c-d6df12cfe5bc,Social practices
0a11a552-4798-4d4b-9ed9-848483de197a,Social relationships
69134191-858d-4411-a4aa-23d5a27a8f55,Social responsibilities
33f3c69f-d17c-410c-a283-e20a8a7259dc,Social robots
9679c6fc-2888-4c68-965f-eca1a94696f7,Social sustainability
c512d7c8-dfa0-4369-a810-71d5a1498f0b,Sodium chloride
48c7d154-a2f6-488c-be97-4c2b2f0f5f52,Soft body armor
3740a326-9f59-4927-9e30-072471f58bfc,Soft computing
9fd8cba3-f20f-42be-b151-d518d71b7923,Soft error
b2f05014-8b93-41ac-82f9-1e56d4f4bb6a,Soft error detection
e969d73f-1fbf-48b5-b77c-ce7a64b01f2a,Soft error rate
f23e4adc-ed32-47ac-9e89-595ef05eb3fc,Soft processors
37387354-7608-4cf8-8d4f-ac12284f77fa,Soft robot
42447a6a-8100-43cf-a1a6-3badbe1683fd,Soft robotics
ea4700b2-0fa7-4a6d-8b2f-d1c99a7639d0,Soft-bodies
1ccdf5ba-b224-4a8e-bfb4-51010c507c47,Software
9f17f67e-698c-4464-b51a-21f9f64ea0bc,Software capability
a3ee964a-2900-4310-a1b0-5b2a08696a55,Software design
8dc8f7ff-e805-4446-80b0-ba4eb0371612,Software developer
d8b6faa8-1622-46ff-90a6-d63996033ba1,Software fault tolerances
f296fa0e-aeef-4211-8bbb-9689bef2f81e,Software frameworks
224c4efc-eec9-42a5-9cfe-94b00c1c2d23,Software model
6870bcec-6bc9-4684-94d3-41c95bd077b4,Software protection
7e98b31e-3fb3-4046-a687-4ee2750621a2,Software prototyping
1bfbecbc-391e-4d85-98af-77ab8b02dd91,Software reliability
29d0c958-a208-411c-8589-27a46ea80430,Software requirements
cab1bf3f-3cf5-473b-8308-28eef748b81b,Software testing
31891826-983d-446e-910c-85172480abb7,Software usabilities
5b0ee33b-5ae9-4ddf-8338-27e5f6fc4867,Soil amplification
50bb5858-6e62-4ffe-ae85-2ee562416203,Soil corrosivity
5ba27073-7b79-4909-bac5-778e128f3b5e,Soil liquefaction
54b8b140-fed9-4711-8b20-dd40ff795ae8,Soil mechanics
832ededd-62e8-4b8e-b24c-78da30933e65,Soil moisture
595783f6-bc2a-4829-83e3-748373bd0874,Soil moisture active passive (SMAP)
80303de9-311d-4740-ac24-eeb38086b806,Soil property
fa349e69-40c2-4e27-91d7-b7825487417c,Soil structure interactions
31a98bcb-8cb3-49a3-b34a-7f8605c90956,Soil suction
ecb8773b-2a36-42a2-bc68-1d249d793fe4,Soil testing
7653b55f-6d50-4008-976c-e9c05105cf83,Soil-water characteristic curve
825193ea-d780-4371-85a3-4d581ac1561b,Soils
6e8b53f0-527f-4f97-becd-4f58a8e4e899,Solar energy
04e3743c-86cb-434c-aaac-44ae0ff2ebd4,Soldered joints
fbe25231-d516-4c21-b8ec-f421189a05e5,Solid Phase Extraction
b79ee284-02e4-46ba-88ed-cbd99de95b00,Solid core
fec305b4-69f6-4f4c-92c7-9fe5412f9f1b,Solid systems
e1b8be24-3fab-4a5f-9a9b-123723ce2dda,Solid-state membranes
0450a4f8-afd7-4a23-81d7-1e31771df23f,Solid-state sensors
c9bf08c7-56d7-4f11-b600-a21b887fa091,Solubility
61283a78-45e5-4cc0-b2b8-4b766166e3a5,Solubility parameters
7aebf8b8-1ec9-45be-99fd-c3f833f662b9,Solution strategy
e60105a1-09b4-42f1-9420-63d1cb1ab339,Solvent absorption
ef5ebb62-80ca-4b50-b138-5a6d5ebf976c,Solvent chemistries
9c9a228f-4019-4644-9b6b-5d97221d6b34,Solvents
3af5e7ca-a7f0-421e-855f-f70fda78781f,Soot
3733ccbb-30ca-45cc-84d3-c00d2abc35d7,Soot concentration
3f476494-2912-4780-bcaa-836bad662276,Soot formations
8c1ba190-9c69-42b7-89c8-09825bcdc88f,Soot particle size distributions
d335a266-0390-4537-b29d-31c3697562d8,Soot precursors
85a8f4af-3e69-4f31-acd0-ea3442489988,Sophomore-level
d26d5d24-79a5-4dbd-a203-50966cc57370,Sound and complete
76b468cc-1f0b-4ff5-abd5-18ceddf257bc,Sounding techniques
3007a1e7-d011-417f-befb-7b58ad074332,Source characterization
59d08c8f-d7ab-4728-9276-545ca354a390,Source codes
9843f697-4d98-4f88-ad8b-64b6d451cea5,Source estimation
2f0023f5-48bd-4154-996f-04cfd55adf36,Source images
5e87e581-436c-443a-bed7-38ca8a865433,Source region
1008a511-ad04-4b8f-a4e1-8a4f15123c8a,South Pole-Aitken basins
a5604248-7c59-41d2-89d2-2d5e7e4b8008,South polar region
981f15db-b530-44a3-9405-a1fd2949538d,Space Groups
e066981b-0180-4f6b-95b1-17fb18fd65bc,Space applications
e15b8b22-d4cb-4bd0-9f46-13d49c48a3b1,Space conditions
bb3f2208-a2cd-4576-95c7-21616c914537,Space debris
c0fae63a-8c20-42bb-b933-2c94d66ac51a,Space explorations
5c0d26c5-c7f7-4903-b57c-a7ffb4c3ba45,Space flight
dea6fe5a-8430-453b-b01f-caa8a6765d14,Space heating
390c4e61-ad45-44d8-9822-1a63eea619d9,Space optics
142cc5e7-0355-4520-88d1-f8ff3c0684f0,Space platforms
3303aa83-85dd-4540-96db-d78ed6376a26,Space research
1e5cf584-76de-43dd-b921-f788fc97679b,Space telescopes
e057e005-b400-4a40-b9ae-2f6112d0ac62,Space time
2b68780e-858e-41cd-8443-4f1085540452,Space time codes
57d631aa-e139-481c-b0fe-065dedb7a057,Space time coding
4b284ef8-7e1a-4f6f-8977-3133830f55aa,Space-bandwidth product
0e5572d1-0b37-4ff6-b30a-2b595c03c9d3,Space-based observations
9c8969b2-cf91-41da-9a63-0d608131e478,Space-based observatories
0bdae416-b35c-4e91-81e4-6d41f440d152,Space-time block coding (STBC)
21dd8085-f598-4a11-a7dc-36295edd0843,Spacecraft
86a2ba99-60c5-4f98-b10c-48bc7c8664e0,Spacecraft components
b8ee9479-3689-4183-8130-6b0c4e0352ec,Spacecraft radiators
aa6695bb-e6eb-4027-abb1-99e16daac13d,Spacecraft structures
6362513c-bb3a-480d-afbb-029fc7809e41,Sparse channel estimations
5cb5f8f1-f366-4084-b0f7-0dcaee9ea0ba,Sparse channels
4183b54a-96e8-47f2-a13e-833caf30c8af,Sparse non-symmetric systems
1367af2d-fd33-4414-9785-3d21fb8e9817,Sparse nonlinear
3b915bf7-b873-4984-b388-2ffac089f949,Sparsity constraints
e9b5c12f-46d3-468f-9a53-31f03f9b77ce,Spatial coherence properties
615ee678-fd9f-4ebf-8c68-7b4c2dcec99d,Spatial light modulators
c91da70d-4089-4c1c-8326-a642fbf98818,Spatial mechanism
829a4364-fa29-42d1-8996-d6bcf4c871a2,Spatial multiplex
8bc7d12a-fdb7-4372-a0cf-3ff3f3c8a28c,Spatial patterns
bc49eff3-288d-4d75-9950-8fdc5d475710,Spatial resolution
7d5d5c87-d3ff-4d1d-8a30-86778a2884ae,Spatial restrictions
04e24130-0b33-488f-8bc2-f55017196a9e,Spatial variables measurement
902cdbc3-80db-4abe-a96f-6291a3c3b474,Spatial variations
2747f05c-b584-4b15-816b-86e67ddc9205,Spatial visualization
b0a8b294-075e-4888-8cf7-1a341b8a6375,Spatio temporal features
9e6ce563-8d07-4b75-be73-27616cee21fb,Spatiotemporal analysis
5c3c5770-07fc-47f2-be54-26938206edce,Spatiotemporal correlation
1eed7af3-82ef-43f5-8889-f79e193fe98c,Special boundaries
52365ff1-498d-4ced-9b36-c8364cbebb75,Special moment frames
9bd59832-80c5-4eaa-8c22-2524073a2685,Special sensor microwave imagers
8df566d3-3884-46ac-81af-0d6d02f457dd,Special sensor microwave/Imager
a1683c3c-583a-49d0-8ecd-1accac748ebf,Specialized software
1e9cd1df-92a6-4e4b-b289-3b09cecbf1f6,Specialized training
f72d0225-a37f-4eea-80f6-f75559c065d3,Specific capture
78b286b3-232b-46cb-ab7a-f70e5017f292,Specific component
08ade9d9-3547-46ee-b86f-25c5890dd8da,Specific detection
9c5dc666-8e3a-4484-973d-46cd72a47bb3,Specific energy absorption
7b290808-e142-4062-a1c2-1fdee75f4dc9,Specific finite element
a6f7cd08-a003-4abe-8bd7-e0bab7443b6a,Specific heat
712a9f42-d893-430a-bb2a-f07914e4e807,Specific values
c4321f02-efa6-4082-b892-be66d323e77c,Specific vehicles
